fecha,comid,mes,qr_hist,estacion,mes_dwlt,prob_no_excedencia,nivel_dwlt_m,metodo_dwlt,estacion_observada,nivel_observado_m,n_obs_dia,error_m,error_abs_m,delta_obs_m,delta_dwlt_m,tendencia_obs,tendencia_dwlt,coincide_tendencia
19/07/2026,9036459,7,30724.01,Timicurillo,7,0.7266993693062369,9.08948142957253,cdf_empirica_mensual_ordenada,TIMICURILLO,9.75,1,-0.6605185704274703,0.6605185704274703,-0.08999999999999986,-0.1688086895585137,Descendente,Descendente,True
20/07/2026,9036459,7,30386.809,Timicurillo,7,0.7056762438682551,9.038535388927821,cdf_empirica_mensual_ordenada,TIMICURILLO,9.78,1,-0.7414646110721783,0.7414646110721783,0.02999999999999936,-0.050946040644708646,Estable,Descendente,False
21/07/2026,9036459,7,30021.238,Timicurillo,7,0.6818500350385424,8.82780658724597,cdf_empirica_mensual_ordenada,TIMICURILLO,9.79,1,-0.9621934127540293,0.9621934127540293,0.009999999999999787,-0.21072880168185115,Estable,Descendente,False
22/07/2026,9036459,7,29645.975,Timicurillo,7,0.6587245970567625,8.740224246671339,cdf_empirica_mensual_ordenada,TIMICURILLO,9.81,1,-1.0697757533286616,1.0697757533286616,0.02000000000000135,-0.08758234057463099,Estable,Descendente,False
23/07/2026,9036459,7,29281.111,Timicurillo,7,0.6334968465311843,8.577035739313244,cdf_empirica_mensual_ordenada,TIMICURILLO,9.83,1,-1.2529642606867561,1.2529642606867561,0.019999999999999574,-0.16318850735809498,Estable,Descendente,False
24/07/2026,9036459,7,28955.764,Timicurillo,7,0.6075683251576735,8.396422564821304,cdf_empirica_mensual_ordenada,TIMICURILLO,9.82,1,-1.4235774351786965,1.4235774351786965,-0.009999999999999787,-0.18061317449194014,Estable,Descendente,False
25/07/2026,9036459,7,28724.414,Timicurillo,7,0.5956552207428171,8.373181499649615,cdf_empirica_mensual_ordenada,TIMICURILLO,9.71,1,-1.336818500350386,1.336818500350386,-0.10999999999999943,-0.023241065171689,Descendente,Estable,False
26/07/2026,9036459,7,28673.76,Timicurillo,7,0.593552908199019,8.361786965662228,cdf_empirica_mensual_ordenada,TIMICURILLO,9.55,1,-1.1882130343377728,1.1882130343377728,-0.16000000000000014,-0.011394533987386879,Descendente,Estable,False
27/07/2026,9036459,7,28832.77,Timicurillo,7,0.6005606166783461,8.385395935529083,cdf_empirica_mensual_ordenada,TIMICURILLO,9.35,1,-0.9646040644709171,0.9646040644709171,-0.20000000000000107,0.02360896986685468,Descendente,Estable,False
28/07/2026,9036459,7,29066.732,Timicurillo,7,0.613875262789068,8.434197617379118,cdf_empirica_mensual_ordenada,TIMICURILLO,9.27,1,-0.8358023826208818,0.8358023826208818,-0.08000000000000007,0.048801681850035195,Descendente,Estable,False
29/07/2026,9036459,7,29154.504,Timicurillo,7,0.6250875963559915,8.492638402242466,cdf_empirica_mensual_ordenada,TIMICURILLO,9.28,1,-0.787361597757533,0.787361597757533,0.009999999999999787,0.05844078486334858,Estable,Ascendente,False
30/07/2026,9036459,7,28971.68,Timicurillo,7,0.6096706377014717,8.399039943938332,cdf_empirica_mensual_ordenada,TIMICURILLO,9.32,1,-0.9209600560616682,0.9209600560616682,0.040000000000000924,-0.09359845830413427,Estable,Descendente,False
31/07/2026,9036459,7,28584.863,Timicurillo,7,0.5872459705676244,8.298969866853538,cdf_empirica_mensual_ordenada,TIMICURILLO,9.33,1,-1.0310301331464622,1.0310301331464622,0.009999999999999787,-0.1000700770847942,Estable,Descendente,False
01/08/2026,9036459,8,28149.945,Timicurillo,8,0.8438818565400844,8.572573839662448,cdf_empirica_mensual_ordenada,TIMICURILLO,9.24,1,-0.667426160337552,0.667426160337552,-0.08999999999999986,0.27360397280891036,Descendente,Ascendente,False
02/08/2026,9036459,8,27772.72,Timicurillo,8,0.8270042194092827,8.294430379746835,cdf_empirica_mensual_ordenada,TIMICURILLO,9.05,1,-0.7555696202531657,0.7555696202531657,-0.1899999999999995,-0.2781434599156132,Descendente,Descendente,True
03/08/2026,9036459,8,27487.145,Timicurillo,8,0.8080168776371308,8.025443037974686,cdf_empirica_mensual_ordenada,TIMICURILLO,8.91,1,-0.8845569620253144,0.8845569620253144,-0.14000000000000057,-0.26898734177214934,Descendente,Descendente,True
04/08/2026,9036459,8,27309.828,Timicurillo,8,0.7960618846694796,7.902489451476793,cdf_empirica_mensual_ordenada,TIMICURILLO,8.77,1,-0.8675105485232066,0.8675105485232066,-0.14000000000000057,-0.12295358649789279,Descendente,Descendente,True
05/08/2026,9036459,8,27282.893,Timicurillo,8,0.7939521800281294,7.889789029535865,cdf_empirica_mensual_ordenada,TIMICURILLO,8.58,1,-0.6902109704641353,0.6902109704641353,-0.1899999999999995,-0.01270042194092813,Descendente,Estable,False
06/08/2026,9036459,8,27418.703,Timicurillo,8,0.8045007032348804,7.941476793248944,cdf_empirica_mensual_ordenada,TIMICURILLO,8.45,1,-0.5085232067510557,0.5085232067510557,-0.13000000000000078,0.051687763713078816,Descendente,Ascendente,False
07/08/2026,9036459,8,27638.592,Timicurillo,8,0.8171589310829818,8.196146272855133,cdf_empirica_mensual_ordenada,TIMICURILLO,8.32,1,-0.12385372714486742,0.12385372714486742,-0.129999999999999,0.25466947960618924,Descendente,Ascendente,False
08/08/2026,9036459,8,27833.846,Timicurillo,8,0.8291139240506329,8.319620253164556,cdf_empirica_mensual_ordenada,TIMICURILLO,8.26,1,0.05962025316455666,0.05962025316455666,-0.0600000000000005,0.12347398030942358,Descendente,Ascendente,False
09/08/2026,9036459,8,27948.13,Timicurillo,8,0.8375527426160337,8.463459915611814,cdf_empirica_mensual_ordenada,TIMICURILLO,8.2,1,0.2634599156118149,0.2634599156118149,-0.0600000000000005,0.14383966244725777,Descendente,Ascendente,False
10/08/2026,9036459,8,27962.475,Timicurillo,8,0.8382559774964838,8.466258790436006,cdf_empirica_mensual_ordenada,TIMICURILLO,8.05,1,0.41625879043600555,0.41625879043600555,-0.14999999999999858,0.0027988748241920547,Descendente,Estable,False
11/08/2026,9036459,8,27863.674,Timicurillo,8,0.8333333333333334,8.428333333333335,cdf_empirica_mensual_ordenada,TIMICURILLO,7.92,1,0.5083333333333346,0.5083333333333346,-0.13000000000000078,-0.0379254571026717,Descendente,Estable,False
12/08/2026,9036459,8,27666.275,Timicurillo,8,0.820675105485232,8.21886075949367,cdf_empirica_mensual_ordenada,TIMICURILLO,7.74,1,0.4788607594936689,0.4788607594936689,-0.17999999999999972,-0.20947257383966544,Descendente,Descendente,True
